Id,Membership Type,Age,Weight,Height,Gender,Life_Style,BMI,Weight Class,Calories
267,Monthly,33,56.65012315005745,1.3876495673223388,Male,Sedentary,29.419903854997965,OverWeight,43.788231
268,Monthly,13,55.046142496815676,1.567237081541186,Female,Low Active,22.410806851098986,Normal,22.410806851098986
269,Monthly,44,31.536084993590887,1.64800534829767,Female,Low Active,11.611559283692657,Underweight,11.611559283692657
270,Monthly,44,44.73874937701361,1.8175293118991807,Male,Low Active,13.54319066096092,Underweight,13.54319066096092
271,Annually,13,80.77344063094682,1.5651430600457399,Male,Low Active,32.97315489782791,Obesity,32.97315489782791
272,Monthly,29,78.25585200953107,1.5956482193641954,Male,Low Active,30.73565837312249,Obesity,30.73565837312249
273,Annually,14,94.79756535955568,1.385587564399147,Female,Active,51.852452,Obesity,51.852452
274,Annually,50,45.06160290217269,1.9545850675783913,Male,Sedentary,11.794987445454575,Underweight,44.476722
275,Monthly,35,15.627158090552692,1.7568593660385554,Female,Low Active,5.062977637185667,Underweight,5.062977637185667
276,Monthly,59,14.318897172049331,1.4042438258868082,Female,Sedentary,44.215909,Obesity,44.215909
277,Annually,26,87.22839163599234,1.8413244445832557,Male,Active,25.72747870543999,OverWeight,25.72747870543999
278,Annually,55,25.98697267472041,1.4021601310234433,Female,Sedentary,13.217839111210624,Underweight,13.217839111210624
279,Annually,22,13.603859252859827,1.5216010395693382,Female,Low Active,5.875712498671048,Underweight,5.875712498671048
280,Annually,51,99.67226265027504,1.724114649409813,Male,Low Active,33.53065470125505,Obesity,33.53065470125505
281,Annually,36,48.56493230180181,2.0158011772384627,Male,Low Active,11.951637126101527,Underweight,11.951637126101527
282,Annually,52,98.36873398114925,1.3777897427433337,Male,Low Active,51.81925770280168,Obesity,51.81925770280168
283,Monthly,34,25.919920159984926,1.5168610542970216,Male,Sedentary,11.265281739448945,Underweight,11.265281739448945
284,Monthly,39,46.120224179047455,1.4830018457855698,Female,Sedentary,20.970463351600152,Normal,20.970463351600152
285,Monthly,40,92.95398860520444,1.8147570540201459,Female,Sedentary,28.224811064271158,OverWeight,28.224811064271158
286,Annually,17,39.64152378860145,1.6658375279707627,Male,Active,14.285158281479045,Underweight,14.285158281479045
287,Annually,45,33.413224768942705,1.4292335583727973,Female,Active,16.357313692029834,Underweight,16.357313692029834
288,Monthly,55,74.72853880671428,1.5303049831533109,Male,Active,31.91027195812417,Obesity,59.761863
289,Monthly,28,19.035943733370097,1.8405501850805022,Male,Active,5.619259458884271,Underweight,5.619259458884271
290,Annually,36,14.350250862222735,1.9096393268095613,Male,Active,3.9351092437249737,Underweight,3.9351092437249737
291,Annually,23,70.71381927889365,1.4059571560333586,Female,Active,35.77339197209602,Obesity,35.77339197209602
292,Monthly,57,89.96019319309177,1.8740545763617376,Female,Low Active,61.376163,Obesity,61.376163
293,Monthly,53,86.22155266053312,1.4610788276715145,Female,Sedentary,62.305773,Obesity,62.305773
294,Annually,28,84.56835870798061,1.8875310580590199,Female,Active,44.890871,Obesity,44.890871
295,Monthly,27,34.8178387053413,2.018194718712293,Male,Low Active,8.548219755088137,Underweight,8.548219755088137
296,Monthly,23,95.2613170004351,2.0188661610259873,Female,Low Active,47.265466,Obesity,47.265466
297,Monthly,27,31.1224110363082,2.075712381489695,Female,Sedentary,7.2233537219531145,Underweight,7.2233537219531145
298,Monthly,50,94.69536630560542,1.8017021689437192,Female,Active,61.157114,Obesity,61.157114
299,Monthly,19,5.12241463759614,1.9786686783966325,Female,Sedentary,1.3083639570721786,Underweight,1.3083639570721786
300,Annually,31,29.859342204975704,1.3302671655723641,Female,Low Active,42.233284,Obesity,42.233284
301,Annually,21,34.270723106510864,1.627987696407195,Female,Low Active,12.930670089179122,Underweight,12.930670089179122
302,Monthly,22,18.130275386232192,1.9069087086641912,Female,Low Active,4.9859118559889435,Underweight,4.9859118559889435
303,Annually,50,44.363592229127676,1.4725115066128205,Male,Low Active,20.460173419557087,Normal,20.460173419557087
304,Monthly,53,83.16641749331467,1.4192522879000984,Female,Low Active,41.28846983401956,Obesity,41.28846983401956
305,Monthly,49,51.03118440636428,1.3787477574293396,Male,Low Active,48.640808,Obesity,48.640808
306,Monthly,31,25.214335171470836,1.7417286222869026,Female,Low Active,60.195822,Obesity,45.275883
307,Annually,55,50.577980774814456,2.039083614433874,Female,Low Active,12.164420304756739,Underweight,53.719136
308,Annually,12,63.43038934420508,1.9467112148755392,Female,Low Active,60.506688,Obesity,60.506688
309,Annually,28,27.3385228130285,1.8658355489729193,Male,Active,7.85286837376594,Underweight,7.85286837376594
310,Annually,37,68.59380321033656,1.5400102790461003,Male,Sedentary,28.922620818294067,OverWeight,28.922620818294067
311,Annually,24,92.28956849511587,1.3719173441704475,Female,Active,41.238514,Obesity,41.238514
312,Monthly,55,50.944523159349906,1.3307176287011755,Male,Sedentary,51.730387,Obesity,51.730387
313,Monthly,13,76.21257260125726,2.0929974107841467,Female,Low Active,17.397595918834327,Underweight,69.250512
314,Monthly,36,73.25609514637715,1.9593615212598279,Female,Sedentary,55.324645,Obesity,55.324645
315,Monthly,38,94.23959631994013,1.4586747866577094,Male,Sedentary,44.29109982789017,Obesity,44.29109982789017
316,Monthly,43,76.72434613840488,1.4042851626760273,Female,Active,60.998726,Obesity,60.998726
317,Monthly,27,82.09463079576923,1.4183952731831426,Male,Active,40.80564090901417,Obesity,40.80564090901417
318,Monthly,34,51.23777850858495,1.719857651271489,Male,Low Active,17.322289254227098,Underweight,17.322289254227098
319,Monthly,21,78.44401591737947,1.7597299423370516,Male,Sedentary,25.33190039053871,OverWeight,25.33190039053871
320,Monthly,31,96.3023998678497,1.3827203672952542,Male,Sedentary,50.36958700267426,Obesity,50.36958700267426
321,Annually,58,14.156072224762703,1.3945430242291472,Male,Active,53.490635,Obesity,53.490635
322,Annually,30,31.420191405022166,2.081960861550386,Male,Active,7.248759723212541,Underweight,7.248759723212541
323,Annually,26,22.25698834076899,1.4223402583465692,Female,Sedentary,11.001689736814447,Underweight,11.001689736814447
324,Monthly,55,92.37360926811458,1.499399302483136,Male,Active,41.0878393472394,Obesity,41.0878393472394
325,Annually,29,84.59269017330742,1.3299721667347393,Male,Active,61.843432,Obesity,61.843432
326,Annually,38,23.622478116894374,1.3855219930140097,Female,Sedentary,12.30548137696093,Underweight,52.013113
327,Annually,40,83.5869123107725,1.8851605419310973,Female,Sedentary,66.335364,Obesity,66.335364
328,Monthly,59,70.11180435319808,1.4633567262221026,Male,Low Active,32.74090862411206,Obesity,32.74090862411206
329,Annually,38,56.568671746639815,1.5556071932151403,Female,Sedentary,23.376317436998832,Normal,23.376317436998832
330,Annually,47,49.84566588128613,1.3597998504779207,Male,Low Active,26.957364063035484,OverWeight,26.957364063035484
331,Monthly,11,17.418766894635763,1.871615634892895,Male,Low Active,4.972606327841404,Underweight,4.972606327841404
332,Annually,44,52.517526327210376,1.9490164217169594,Female,Active,13.825258652609621,Underweight,13.825258652609621
333,Annually,55,97.92472567108354,1.4315403766318853,Female,Active,47.78429247443452,Obesity,47.78429247443452
334,Annually,31,84.63080870890697,2.0728963478099125,Male,Sedentary,19.69578605766511,Normal,19.69578605766511
335,Monthly,32,13.43529469200648,1.43824683451,Male,Sedentary,6.4950177618930445,Underweight,6.4950177618930445
336,Monthly,20,96.11934510812148,1.9553213619952445,Female,Sedentary,25.140534871200227,OverWeight,25.140534871200227
337,Annually,33,53.151985795952754,1.4854066098440772,Male,Low Active,61.646548,Obesity,47.641445
338,Monthly,47,70.17207428849967,1.8334982875648134,Male,Sedentary,20.873885510916008,Normal,20.873885510916008
339,Annually,33,76.49516214085224,1.4907522515193463,Male,Low Active,34.420963407510946,Obesity,34.420963407510946
340,Annually,59,59.90510754594566,1.8502285924644792,Male,Active,69.563951,Obesity,69.563951
341,Monthly,26,20.919158779136946,1.7716048414209937,Male,Low Active,6.6651587736371605,Underweight,6.6651587736371605
342,Annually,15,84.09648045937655,1.4323730579282172,Female,Active,40.988831074838714,Obesity,40.988831074838714
343,Monthly,10,23.881678299944422,1.9388835839488727,Male,Sedentary,6.3527443214501185,Underweight,6.3527443214501185
344,Annually,59,13.547873040099143,2.0650654616529844,Female,Active,3.176899467233009,Underweight,3.176899467233009
345,Annually,19,43.23586981835536,1.5840659743138579,Female,Active,17.230491649619836,Underweight,17.230491649619836
346,Annually,16,17.198827999153167,1.9866207797831308,Female,Low Active,4.357816165812198,Underweight,49.371596
347,Annually,57,86.38729688824442,1.7561034147157868,Female,Low Active,28.012360715053415,OverWeight,28.012360715053415
348,Monthly,35,99.27450593803657,1.353663534567882,Female,Active,54.17716489752736,Obesity,54.17716489752736
349,Annually,40,68.27818287056859,1.5317841860024881,Male,Active,29.09958472286762,OverWeight,29.09958472286762
350,Monthly,38,27.572203186190272,1.9223862914636876,Female,Low Active,7.460881608821534,Underweight,7.460881608821534
351,Annually,24,92.17412487162679,1.7396526029947024,Female,Active,30.456778194432793,Obesity,30.456778194432793
352,Monthly,55,15.84969581863495,1.4694125204084907,Female,Low Active,7.3406321215849575,Underweight,7.3406321215849575
353,Annually,21,37.95929862940194,2.025071816708837,Female,Active,9.25629783665475,Underweight,9.25629783665475
354,Monthly,54,9.197344706467018,1.5831844889467706,Female,Active,3.6694367918446202,Underweight,3.6694367918446202
355,Annually,29,67.1827845764874,1.8161862062778633,Male,Sedentary,20.36747793733139,Normal,20.36747793733139
356,Monthly,47,94.49667843002692,2.025363304096487,Male,Sedentary,23.036190912910193,Normal,45.90461
357,Annually,11,80.46866997570267,1.79003808308105,Male,Sedentary,25.113213092083402,OverWeight,47.50203
358,Monthly,17,66.95739984325081,1.7670896515402688,Female,Active,43.609866,Obesity,43.609866
359,Annually,14,19.028216103380533,1.5551561702855845,Female,Sedentary,58.638308,Obesity,56.878836
360,Monthly,36,36.78034860626686,1.3719381536708395,Female,Sedentary,19.54099947873273,Normal,19.54099947873273
361,Monthly,51,30.639006747729706,1.4855405413160296,Male,Sedentary,13.883714210250933,Underweight,13.883714210250933
362,Monthly,34,6.157717802245539,1.551656532444392,Male,Active,2.557576270128072,Underweight,56.031341
363,Monthly,32,87.81919942444411,1.680040591438947,Male,Active,31.113575637270245,Obesity,31.113575637270245
364,Annually,27,97.31963015973609,1.9710620006477002,Female,Low Active,59.483831,Obesity,59.483831
365,Monthly,50,58.887628091708336,1.9942877793310578,Male,Sedentary,67.169585,Obesity,67.169585
366,Annually,33,90.80206505827668,1.6791900146499295,Male,Low Active,32.20297830614835,Obesity,32.20297830614835
367,Annually,30,78.69120463026711,1.8052641496972202,Female,Low Active,24.145971200477756,Normal,24.145971200477756
368,Annually,26,55.21790890007663,1.939482423603088,Female,Low Active,14.679398470384053,Underweight,14.679398470384053
369,Annually,59,97.68527074204663,1.6894325199088378,Female,Sedentary,34.22530958118873,Obesity,34.22530958118873
370,Annually,24,64.6899950999714,1.6912398495077716,Female,Active,46.706477,Obesity,46.706477
371,Monthly,37,59.562031497041325,1.4354749254619514,Male,Low Active,28.905353197501835,OverWeight,28.905353197501835
372,Annually,10,8.792526980766162,1.8909171074325002,Male,Low Active,60.754425,Obesity,60.754425
373,Annually,36,57.99069807443178,1.4502567408267901,Male,Sedentary,27.572017862201335,OverWeight,27.572017862201335
374,Monthly,30,64.71413983812447,2.058864648830102,Male,Active,67.186191,Obesity,50.179014
375,Annually,58,25.650116703214277,1.766627184084617,Female,Sedentary,8.218631864894371,Underweight,8.218631864894371
376,Monthly,50,12.291714717907517,1.450670823952599,Male,Sedentary,5.840832055349477,Underweight,5.840832055349477
377,Monthly,47,30.92537906587166,1.8714419003289269,Female,Active,8.830033150488518,Underweight,8.830033150488518
378,Annually,23,83.12941420054875,2.0747749385223315,Female,Low Active,19.311354362366366,Normal,60.150498
379,Annually,56,23.763571293527782,1.819703682077378,Female,Low Active,7.176461530911679,Underweight,62.009484
380,Annually,25,72.82094554964638,1.3140878228139088,Male,Sedentary,42.17038170461854,Obesity,42.17038170461854
381,Monthly,50,3.5967249713910467,1.509105060560346,Female,Low Active,1.5793132509252343,Underweight,1.5793132509252343
382,Annually,24,8.819804823838973,1.7935514620737032,Male,Active,2.741771703308088,Underweight,2.741771703308088
383,Monthly,36,90.24807302281995,1.300706902211093,Male,Low Active,53.34319790699909,Obesity,53.34319790699909
384,Annually,39,11.262296599694686,1.4157247275372489,Female,Low Active,5.619133176643415,Underweight,5.619133176643415
385,Monthly,37,39.31283951320167,1.609855066707956,Female,Active,15.169136378231649,Underweight,15.169136378231649
386,Annually,55,80.98072013543752,1.4091645731539997,Female,Sedentary,40.781031062325084,Obesity,40.781031062325084
387,Annually,47,80.27233839092573,1.8670777459142807,Male,Active,23.02719874929866,Normal,23.02719874929866
388,Monthly,34,88.58543199422779,1.315627566295519,Male,Active,51.17953999037081,Obesity,51.17953999037081
389,Monthly,24,73.55344133899611,1.7898246213307465,Female,Low Active,22.960536979285816,Normal,22.960536979285816
390,Annually,16,71.79965836951497,1.4574938878716939,Female,Active,33.79939242145184,Obesity,33.79939242145184
391,Monthly,46,32.776713082158096,1.983722305837384,Male,Sedentary,8.329206818154644,Underweight,8.329206818154644
392,Monthly,41,80.68775611905674,1.6687995405751388,Male,Active,28.97338885115899,OverWeight,28.97338885115899
393,Monthly,38,50.49529014841212,1.5488294052978016,Male,Sedentary,21.04959291753491,Normal,52.231297
394,Monthly,10,14.409235206792419,1.746394577193414,Female,Low Active,61.487446,Obesity,61.487446
395,Annually,26,21.817205029389452,2.0599119107675037,Male,Sedentary,5.141641774294416,Underweight,5.141641774294416
396,Annually,14,96.0765622113136,2.0335845336765965,Male,Sedentary,61.09312,Obesity,61.09312
397,Monthly,56,77.47921008581707,1.9775979462956401,Female,Sedentary,19.81112688644537,Normal,19.81112688644537
398,Monthly,18,60.49610142442212,1.9826120555996947,Female,Active,15.390470714099038,Underweight,15.390470714099038
399,Annually,41,83.78261173411376,1.7016529421707105,Male,Low Active,28.93422913976543,OverWeight,28.93422913976543
400,Annually,22,47.92607523372789,1.346152083709168,Male,Active,26.447438115960207,OverWeight,26.447438115960207
401,Annually,46,77.43312588338792,1.6204961245310208,Female,Low Active,29.487014142975067,OverWeight,29.487014142975067
402,Annually,44,3.601116048597664,1.420721526217461,Female,Sedentary,1.7841000094177584,Underweight,1.7841000094177584
403,Annually,44,95.71926983358654,1.6249338810342486,Female,Low Active,36.25166756888817,Obesity,36.25166756888817
404,Monthly,10,27.19250063758768,1.8676827706804195,Male,Active,7.7954810918882895,Underweight,7.7954810918882895
405,Annually,40,27.73364599444656,1.3437756910860454,Male,Sedentary,15.35866284573681,Underweight,15.35866284573681
406,Annually,53,57.88912453003094,2.004461645604176,Male,Active,14.407926369098234,Underweight,14.407926369098234
407,Monthly,50,81.88045656390334,1.4384186839491249,Female,Active,39.57397038771333,Obesity,39.57397038771333
408,Annually,50,68.48005949547034,1.8765845497764473,Female,Active,19.445891409051402,Normal,19.445891409051402
409,Annually,47,68.48182864048566,2.061786398312597,Female,Sedentary,16.109720594488724,Underweight,16.109720594488724
