,Area_name,Area(Sq.Mt.),Soil,Distance_from_city,Budget,Passenger_traffic,Revenue,Time_to_build
236,"534 Patricia Ways Suite 501
West Shawnville, WV 99421",30847,Loam,88.18447318,40101100,137424418,1636557293,16.94
237,"280 Derrick Path
Osbornberg, SC 33930",30668,Clay,51.67749146,39868400,153407747,1744011515,16.84
238,"2226 Norman Manors
Lake Jeffreyfort, WI 10978",30595,Clay,74.99053741,39773500,103140182,1030064657,16.8
239,"PSC 0046, Box 3981
APO AA 09561",30593,Clay,18.09743885,39770900,112222768,1340965322,16.8
240,"9694 Gregory Spurs Suite 205
Melissaside, IL 93531",30847,Clay,75.90742236,40101100,73884916,1799105089,16.94
241,"40811 Rachael Center Suite 006
Patrickport, AK 18131",30715,Silt,88.18318909,39929500,103426090,1742867528,16.86
242,"253 Mason Crossing
West Tracy, KY 33290",30759,Clay,30.9576486,39986700,153532917,1065338562,16.89
243,"21047 Hebert Mill Apt. 439
Stanleybury, NY 07090",31169,Sand,88.24278497,40519700,125432361,1158340357,17.11
244,"4122 Jones Course Suite 819
Aprilside, MO 69335",31032,Clay,69.58598222,40341600,83065916,1349735979,17.04
245,"618 Simpson Road
West Derek, UT 98652",30801,Loam,17.89308669,40041300,109409338,1796791522,16.91
246,"413 Jeffrey Loaf
Shieldsmouth, ND 28066",30943,Silt,59.0319151,40225900,113871028,1313032044,16.99
247,"USCGC Williams
FPO AE 17885",30895,Clay,57.09462772,40163500,123712267,1305978912,16.96
248,"021 Mcintyre Courts Apt. 613
North Cynthiafort, KS 84241",31174,Sand,92.92588138,40526200,132844890,1156274129,17.11
249,"610 Lisa Mission Suite 380
Sanchezside, NC 60692",30965,Loam,43.58836271,40254500,122675011,1523962212,17
250,"2089 Robert Motorway
Brownborough, ME 83355",30708,Clay,72.4327644,39920400,124468991,924669924.4,16.86
251,"Unit 1761 Box 8352
DPO AE 51222",30815,Loam,40.86902465,40059500,88308273,1321856438,16.92
252,"9531 Stephanie Lane Apt. 836
Royhaven, NH 26891",31044,Clay,30.07652051,40357200,92826234,1080660024,17.04
253,"2770 Danielle Street Apt. 785
Devinbury, NE 84831",30809,Clay,94.00773307,40051700,152044438,1258418045,16.91
254,"987 Wolf Alley Apt. 408
North Larrystad, NC 00773",30867,Silt,6.815661235,40127100,121448521,1511791491,16.95
255,"89597 Joshua Villages Apt. 703
New Anthony, CA 83423",30915,Clay,77.88361969,40189500,143671010,1597914181,16.97
256,"USNS Walker
FPO AP 73526",30930,Clay,81.22066191,40209000,153856451,1601463243,16.98
257,"USCGC Carter
FPO AA 29246",30640,Sand,81.02924304,39832000,111141348,1570649290,16.82
258,"001 Valencia Locks Apt. 103
Devinville, AR 04396",31010,Clay,57.25991511,40313000,156925009,1421363560,17.02
259,"47811 Olson Landing
Lisamouth, SD 23846",31082,Sand,71.89153418,40406600,78240291,1269329800,17.06
260,"27593 Timothy Shoal
West Dianamouth, VA 87004",30903,Loam,33.54818916,40173900,120298144,1169698907,16.97
261,"8724 Mcgee Oval Suite 504
South Thomas, MN 84709",30775,Loam,96.85772481,40007500,129239749,1503317050,16.9
262,"18025 Christine Park Apt. 790
North Alexanderside, ID 91599",30448,Silt,82.13268291,39582400,136798896,1245571538,16.72
263,"9280 Carrie Cliff
Vincentmouth, FL 12036",30884,Silt,11.86228618,40149200,118301957,961070776.8,16.96
264,"386 Williamson Creek
East Karen, WV 66584",30779,Clay,43.51758793,40012700,141684009,1530355676,16.9
265,"6650 Garcia Parkways
Joshuamouth, MI 64345",30750,Sand,87.76626999,39975000,82159233,1364708751,16.88
266,"05362 Thompson Turnpike Suite 139
Port Dennis, KS 29448",30736,Sand,36.19777999,39956800,74010674,1477079986,16.87
267,"8252 Powell Tunnel Suite 188
New Joseph, MA 10931",31136,Sand,11.81957184,40476800,115687219,1103084119,17.09
268,"1892 Julie Alley Suite 290
Lake Johnathan, MI 07369",30796,Sand,97.6651011,40034800,116209620,1401181489,16.91
269,"2488 Joshua Harbors Suite 123
Hamiltonfort, NM 04900",30696,Sand,22.62766807,39904800,138286572,1650149666,16.85
270,"70051 Anna Bypass Suite 736
Levineview, IN 83531",30710,Sand,52.98508736,39923000,97472596,898645484.6,16.86
271,"38826 Cynthia Throughway Apt. 250
Douglasport, AK 60633",30940,Silt,28.2917167,40222000,88612639,1025418230,16.99
272,"643 Michael Ridges
Franktown, ND 95645",30907,Silt,13.38751025,40179100,115308628,1389969554,16.97
273,"Unit 7349 Box 4297
DPO AA 22340",30748,Clay,31.5374159,39972400,121469285,866113816.8,16.88
274,"11631 Derrick Falls
Christinechester, MS 06363",30850,Loam,46.94567025,40105000,157549109,1130125542,16.94
275,"79389 Whitney Loop
Lake Josephburgh, WV 06005",30942,Loam,88.10458836,40224600,149424705,1488621684,16.99
276,"06896 James Plains
East Brandonside, ND 16399",30910,Clay,96.51442167,40183000,136157339,1304999512,16.97
277,"004 David Plaza Apt. 357
New Zachary, DE 15057",30582,Loam,77.96953548,39756600,97718520,915892081.4,16.79
278,"263 April Port
Daletown, FL 43549",30650,Clay,8.809378847,39845000,106328733,887809237.8,16.83
279,"1859 Chen Lodge Suite 692
Avilamouth, DE 67998",30942,Clay,38.24286493,40224600,93594438,1609140217,16.99
280,"555 Fisher Rapid Apt. 973
Richardmouth, MD 53074",31046,Sand,36.06671484,40359800,152038207,1114370878,17.04
281,"80171 Joshua Cove
Perezborough, VT 02199",30907,Clay,57.5624285,40179100,111616910,1087020755,16.97
282,"954 Jeff Pine
New Sandra, NE 19455",30929,Silt,16.02358662,40207700,122139695,1027412383,16.98
283,"284 Nicholas Court
Colinburgh, FL 16979",30663,Silt,83.88182639,39861900,104150950,1808952862,16.83
284,"205 April Meadows
Mccoyville, IL 65766",30841,Loam,99.63875319,40093300,77943228,1795192870,16.93
285,"03806 Moore Row
Williamview, NC 86608",31017,Sand,68.4349829,40322100,108115171,1452338655,17.03
286,"847 Collins Estates Suite 529
Michaelmouth, ME 72042",30779,Silt,96.72922483,40012700,78327081,1365797891,16.9
287,"6617 Lucas Ville
Susanton, IN 90827",30882,Silt,29.84172843,40146600,120202499,1183554856,16.95
288,"8777 David Locks Apt. 270
North Amber, OH 16522",30865,Silt,95.14124274,40124500,116663738,1045020473,16.94
289,"81783 Martin Isle Suite 447
Ryanbury, MD 53106",30856,Clay,74.84494744,40112800,111744733,1522264711,16.94
290,"2755 Fernandez Manor Suite 565
North Amandastad, DC 74665",30555,Loam,44.03244709,39721500,124219950,1505910395,16.77
291,"82979 Bryan Islands Suite 070
South Chaseborough, CO 04252",30799,Loam,89.93616034,40038700,140494684,907769917.2,16.91
292,"1454 Allen Knolls
Jackton, TX 92035",30524,Clay,5.499555818,39681200,99510048,1201240354,16.76
293,"51237 Lowe Flat Suite 896
Gonzalezton, IA 21634",30607,Silt,7.757022351,39789100,115989907,901922710.4,16.8
294,"67227 Wright Street Suite 158
Valerieshire, MT 95581",30963,Silt,8.066793535,40251900,84466926,1071968982,17
295,"63417 Kristin Flats
Anaburgh, AL 23466",30858,Sand,23.95481469,40115400,76039536,1660924611,16.94
296,"257 Walker Rest Suite 585
Lewistown, OR 64054",30760,Clay,77.20617676,39988000,153772003,880831933.2,16.89
297,"Unit 1717 Box 2328
DPO AP 98044",30854,Loam,59.13404937,40110200,109969177,944454016.8,16.94
298,"8219 Veronica Tunnel
Meyerberg, NV 47336",30643,Silt,63.98307605,39835900,138039420,924031721.4,16.82
299,"76282 James Mews
Lake Davidton, CT 96750",30873,Silt,8.959153049,40134900,133725036,1116731326,16.95
300,"4058 Rasmussen Branch
Ballfurt, PA 76712",31108,Loam,71.02481288,40440400,136232697,1534548110,17.08
301,"044 Zamora Islands Apt. 856
Port Johnville, AL 46850",30870,Sand,52.54378538,40131000,95871896,1656735434,16.95
302,"USCGC Russell
FPO AA 11365",30876,Loam,56.64177426,40138800,144596708,1005701421,16.95
303,"88164 Webster Corners
Rodriguezmouth, NC 71226",30688,Loam,27.49916317,39894400,71911989,1465148735,16.85
304,"652 Ellis Rapid Suite 075
Port Jennifer, AZ 01205",30710,Clay,6.48477629,39923000,72888278,1618294091,16.86
305,"5807 Herring Place
New Jennifer, SD 78653",30692,Loam,51.78102778,39899600,95541940,1441279742,16.85
306,"73034 Garcia Parkway
Tammyport, VT 71113",30540,Clay,92.69664272,39702000,148847338,1866290584,16.77
307,"7989 Olson Corner
Stephaniemouth, WV 24821",30939,Clay,25.48673313,40220700,149988819,1075941252,16.99
308,"886 Pamela Turnpike
Lambside, NM 65907",31155,Loam,71.35277796,40501500,98135465,1042607172,17.1
309,"46889 Meghan Valley
Stephanieshire, WA 17422",30927,Silt,20.612711,40205100,147838935,872206298.4,16.98
310,"193 Vanessa Roads
Pierceview, CO 63103",30493,Loam,36.53330031,39640900,157671084,1112607451,16.74
311,"886 Lee Prairie Apt. 706
South Randall, MN 09199",31196,Silt,23.1726165,40554800,116494590,1864676958,17.13
312,"13068 Reed Groves
South James, AL 22152",30769,Loam,7.387540898,39999700,131226148,1738671791,16.89
313,"04249 Jonathan Mount Suite 343
Port Colemouth, NE 75595",31021,Sand,95.60051233,40327300,74806276,1799372725,17.03
314,"68162 Angela Port Apt. 819
Lesliemouth, MA 94829",30391,Sand,74.66101587,39508300,105602951,1535363691,16.68
315,"05116 Thomas Mountain Suite 608
Gomezburgh, FL 44672",31098,Sand,42.82610694,40427400,79407774,1505783958,17.07
316,"1743 Mcintosh Island
Castanedafurt, DE 26401",30767,Sand,95.45949648,39997100,100475326,1584788050,16.89
317,"202 Torres Knoll
Port Kimberlyport, SC 66432",30920,Clay,99.79968976,40196000,154563941,1219757610,16.98
318,"52380 Delgado Vista
Jonesfurt, GA 79764",30732,Silt,97.42168101,39951600,107140966,1045824324,16.87
319,"361 Rebecca Crossroad
North Annaton, MD 16493",30986,Clay,27.33139335,40281800,154515270,1625475866,17.01
320,"4479 Elizabeth Shores Apt. 320
North Margaret, MO 27879",30844,Clay,6.129032038,40097200,116189412,924881474.8,16.93
321,"Unit 5874 Box 8697
DPO AE 90571",31025,Sand,71.98121879,40332500,94056536,1312773376,17.03
322,"7133 Maurice Junction Apt. 290
Mezaburgh, VA 61652",30588,Loam,98.68234088,39764400,105930245,1152255108,16.79
323,"USCGC Allen
FPO AA 55417",30852,Loam,75.55142971,40107600,85316676,1185243967,16.94
324,"92099 Carolyn Lakes Apt. 850
Donnamouth, LA 84168",30753,Sand,60.60688077,39978900,108631996,1683174821,16.88
325,"USNS Ward
FPO AE 01349",30694,Sand,37.20047927,39902200,120820361,1734844024,16.85
326,"48854 Charles Courts
Ericksonshire, MO 64682",30927,Clay,46.31971913,40205100,148034382,1226544239,16.98
327,"632 Richard Cliffs
Lake Robert, NC 40637",30713,Loam,73.84231032,39926900,145255122,1285798340,16.86
328,"95765 Tiffany Cove Suite 148
Kiddview, DE 89692",30882,Silt,94.61644412,40146600,73377799,1548205383,16.95
329,"482 Watson Tunnel
South Robertton, NY 21622",30474,Clay,30.85445341,39616200,123362290,1274473939,16.73
330,"6354 John Skyway
South Beth, OH 67535",30738,Sand,79.42650401,39959400,145493309,1081742309,16.88
331,"716 Rhonda Freeway Suite 397
North Justin, NC 92118",30958,Silt,58.13331875,40245400,103632240,1213250713,17
332,"USS Meadows
FPO AE 81079",30703,Loam,82.50218683,39913900,141460371,942767608,16.86
333,"1056 King Wells Apt. 383
West Gregoryshire, LA 91894",30701,Silt,82.613763,39911300,128036325,865469418.8,16.85
334,"55425 Leslie Crest
New Robert, UT 69336",30727,Loam,12.71472252,39945100,154736247,1623466951,16.87
335,"90089 Jane Turnpike Apt. 697
East Angela, OR 19039",30747,Silt,74.39397598,39971100,153708073,1418724549,16.88
336,"74906 Kimberly Mission
Port Anita, WA 49566",30915,Loam,88.77555022,40189500,88246752,1231174889,16.97
337,"00923 Amy Lakes Suite 713
East Ann, RI 64283",31221,Sand,99.49335674,40587300,144953878,993935641.2,17.14
338,"72758 Autumn Lake
Port Lauraland, NH 65040",30804,Loam,10.51979139,40045200,147636899,1708227661,16.91
339,"724 Small Spur Apt. 831
Barneschester, VA 69545",31096,Silt,87.10250029,40424800,123724705,1027719655,17.07
340,"45196 White Stravenue Suite 283
Smithfurt, AK 56548",30856,Sand,84.20100296,40112800,153793591,1593456837,16.94
341,"56661 Humphrey Place
Combsburgh, SD 01114",30973,Loam,35.69323424,40264900,118060288,1490356308,17
342,"03068 Harding Extension Apt. 074
South Timothyberg, WY 64343",30823,Sand,25.88600304,40069900,124417995,859469225,16.92
343,"10342 Taylor Harbors
West Johnfurt, CT 45571",30763,Silt,82.92819838,39991900,92209006,1423736104,16.89
344,"5676 Travis Prairie
Graybury, VT 71179",31082,Clay,60.21923588,40406600,103612252,938619329.8,17.06
345,"9045 Foster Rapid
Fishershire, NE 78238",30883,Silt,65.35765441,40147900,116526270,972093923.8,16.95
346,"752 Charlene Place
Amystad, MS 60766",30918,Clay,89.13296748,40193400,140621753,923804960.8,16.97
347,"619 Austin Lakes Apt. 617
Conleyshire, CA 93085",30902,Loam,88.63225748,40172600,119431082,888625373,16.97
348,"305 Gibbs Isle Suite 219
North Amanda, OK 25822",31121,Sand,67.57042715,40457300,128044338,924161250,17.09
349,"723 Tamara Port
Jenniferborough, MO 99324",30879,Loam,30.77287363,40142700,116944409,1236795736,16.95
350,"1910 York Glen
Davidton, RI 50897",30743,Sand,28.26602166,39965900,114591263,1269050966,16.88
351,"067 Lynn Dale Apt. 801
North Gerald, AZ 00520",30792,Loam,11.38049204,40029600,133461611,1577761374,16.9
352,"3241 Stewart Field Apt. 090
Samuelborough, WA 42976",30950,Sand,7.343304785,40235000,97518452,1035870434,16.99
353,"3301 Rodriguez Keys
Port Chasemouth, MI 24858",30948,Clay,59.96346499,40232400,143181104,1773640866,16.99
354,"362 Allen Shore Apt. 828
Evansborough, NJ 69122",30751,Sand,86.38361644,39976300,111634979,1589038622,16.88
355,"4161 Allison Spurs Apt. 299
West Destiny, UT 19633",30842,Loam,78.91972099,40094600,127734547,1549638446,16.93
356,"0369 Lane Circle
North Tiffanyborough, MD 88324",30893,Silt,33.21898188,40160900,130674709,1694176362,16.96
357,"061 Castillo Row
Port Anthonyberg, ND 51224",31012,Clay,75.71442805,40315600,154444908,1030749883,17.03
358,"87386 Frederick Common
Hurststad, DC 94839",30816,Clay,42.81473826,40060800,81203404,1693217860,16.92
359,"088 Gary Village
Christophershire, VA 91072",30841,Sand,76.53658582,40093300,155763572,1002129962,16.93
360,"070 Kevin Mountains
New Crystalborough, LA 10851",30962,Silt,49.68965291,40250600,107172184,1330629797,17
361,"Unit 9268 Box 7679
DPO AA 32980",30898,Loam,99.3355829,40167400,75488388,1808058918,16.96
362,"8879 Susan Villages Suite 268
New Phillip, IL 74644",30745,Clay,98.95812255,39968500,132466816,976998027.4,16.88
363,"497 Mitchell Lake Apt. 740
Dicksonstad, NV 96697",30776,Loam,63.68549383,40008800,139150573,1132557309,16.9
364,"7878 Carter Summit
North Anthony, ID 52775",30733,Silt,68.37680984,39952900,98064433,1684469789,16.87
365,"86924 Sherry Hill Apt. 493
Lake Jerryhaven, VT 08177",30827,Loam,47.46991589,40075100,107540050,1654788718,16.92
366,"4865 Blankenship Manors Suite 770
Lake Ronnieside, AR 92977",30783,Clay,17.01707233,40017900,98616216,1117290245,16.9
367,"8531 Erica Fords Suite 102
Kellerfort, DC 94781",30601,Sand,33.73434567,39781300,75470339,1388511204,16.8
368,"76969 Ramirez Road Suite 012
Zimmermanbury, DC 00562",30952,Sand,72.3305791,40237600,89953860,1201272096,16.99
369,"151 Sarah Union
South Erictown, OR 61050",30945,Sand,52.26424402,40228500,114294086,1543870004,16.99
370,"700 Gail Fort
Victorbury, MD 12228",30836,Sand,53.08084381,40086800,79669924,1207281329,16.93
371,"5265 Erica Place Apt. 508
Madelineshire, KY 20935",31133,Silt,69.43720923,40472900,71697524,1204627957,17.09
372,"13960 Allen Mission
West Johnstad, WV 39341",30699,Sand,71.68809864,39908700,147175294,1552589508,16.85
373,"87830 Mccarthy Estate
East David, SD 01979",30586,Sand,29.11753345,39761800,152022318,1838066424,16.79
374,"Unit 7802 Box 5289
DPO AE 35921",30833,Loam,41.4248159,40082900,107168429,998029403.4,16.93
375,"76789 Elizabeth River Suite 336
Lowefurt, NV 79763",30898,Loam,25.43016671,40167400,149177274,1635373340,16.96
376,"493 Rhodes Lock Suite 672
Thomasport, NH 54955",30591,Clay,49.60349733,39768300,129031508,1618539424,16.79
377,"Unit 7118 Box 4746
DPO AP 13644",30929,Silt,55.10336839,40207700,150945349,1260983683,16.98
378,"210 Johnson Plains Suite 281
Hughesville, AR 09987",30939,Clay,13.5594729,40220700,129187095,1492938867,16.99
379,"73042 Megan Stravenue Apt. 763
Port Brianna, MO 98885",30625,Sand,56.59586351,39812500,104548884,1846702926,16.81
380,"5516 Long Fall Suite 702
Allenburgh, VT 72106",30819,Clay,59.05237214,40064700,111881623,1690653000,16.92
381,"31027 Wiggins Common
Port Noahchester, ID 91943",30825,Loam,49.68000521,40072500,147507566,848727637.8,16.92
382,"9171 Erin Drive Apt. 905
Terrellberg, WY 40743",30751,Silt,89.2345705,39976300,104731126,1612853075,16.88
383,"6150 Deborah Plains Apt. 455
Liubury, AR 80935",31032,Silt,12.59273319,40341600,122942547,1143702197,17.04
384,"246 Daniels Ranch Apt. 971
Port Amandahaven, NY 08695",30579,Silt,78.02966702,39752700,145162047,1514120339,16.79
385,"PSC 8854, Box 6540
APO AA 67801",30823,Silt,60.43410817,40069900,114046103,1050655928,16.92
386,"06661 Terry Drive Suite 411
Beckview, UT 96480",30715,Silt,83.3388021,39929500,117291626,1242872087,16.86
387,"Unit 8174 Box 0065
DPO AP 13165",31073,Sand,45.6895633,40394900,80246051,1479837988,17.06
388,"84765 Denise Circle Apt. 707
Lunamouth, GA 57087",30928,Loam,51.22512273,40206400,124740476,1816057536,16.98
389,"291 James Road
West Robinhaven, HI 01141",31136,Loam,85.9883759,40476800,103962059,984722354.6,17.09
390,"412 Miguel Stream Suite 997
Port Jamie, MD 20697",30667,Loam,85.42948801,39867100,145638666,1207815892,16.84
391,"780 Poole Radial Apt. 478
Yorkbury, UT 57781",30742,Loam,45.21224652,39964600,91308347,1408512617,16.88
392,"6949 Darlene Key
Rangelchester, SC 06241",30582,Clay,42.05339899,39756600,87974341,891927815.4,16.79
393,"33652 Harrison Springs Apt. 083
Kimberlytown, MI 09468",30672,Silt,68.62293987,39873600,104170112,1442674868,16.84
394,"7416 Dave Causeway
New Deborah, WA 69879",30829,Clay,81.46111088,40077700,79526301,872783224,16.93
395,"3035 Jeremy Highway Suite 440
Lake Andrewmouth, KY 02986",30679,Sand,72.61140707,39882700,81017293,1413929301,16.84
396,"6022 Cline Locks
North Williamstad, WI 72461",30742,Sand,81.29316763,39964600,76654186,1576909567,16.88
397,"4712 Miller Dale Apt. 547
West Jacobview, MT 46962",30997,Sand,69.8380469,40296100,71703654,1632194715,17.02
398,"4427 Amber Flat
Oscarburgh, NH 69831",30985,Clay,9.933581796,40280500,140018384,1477800164,17.01
399,"Unit 1169 Box 0430
DPO AP 06771",30724,Clay,82.58722992,39941200,124529031,1025317788,16.87
400,"27846 Blair Turnpike
Davischester, WA 77258",30753,Sand,60.16674868,39978900,99792322,1750902361,16.88
401,"69546 Thompson Orchard Apt. 524
Port Tammy, WY 79011",31046,Loam,98.33438075,40359800,132449027,1171188338,17.04
402,"48701 Anthony Run
South Christopherfort, IN 10150",30576,Clay,74.39127014,39748800,80575899,1606651868,16.79
403,"3402 Goodwin Stream
Leeland, OR 26840",31002,Silt,99.56229377,40302600,123018313,1443865275,17.02
404,"1969 Flores Squares
Lake Christophertown, WA 93641",30968,Sand,55.13923198,40258400,72485995,1798100579,17
405,"492 Frank Knoll Apt. 929
New Zachary, HI 87340",30739,Loam,65.38908871,39960700,76112492,1020681663,16.88
406,"402 Calhoun Via
Mollybury, CT 27184",30829,Loam,52.62534471,40077700,134293269,1728172776,16.93
